index,ca,c1,c2,m,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
604,89.62573535,-0.105519562,0.033941616,-0.115374429,0.212494736,0.192425146,88.40686426,0.447033405,353.15,10.34,1,3,2,3000,7.41,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.874481818
605,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,313.15,10,0.5,23,1,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.105685849
606,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,313.15,10,0.5,18,1,200,5,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.204304592
607,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,313.15,10,0.5,9.5,1,200,5,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.170929804
608,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,10,0.5,7.5,1,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.165821387
609,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,10,0.5,1.5,1,200,5,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.824808419
610,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,313.15,40,0.5,8,1,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.283346922
611,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,313.15,40,0.5,20.5,1,200,5,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.239265031
612,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,313.15,40,0.5,9,1,200,5,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.199618529
613,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,40,0.5,2,1,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.934343339
614,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,40,0.5,2,1,200,5,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.955692092
615,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,10,0.5,19.5,2,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.958116705
616,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,40,0.5,4.5,2,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.999522491
617,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,373.15,40,0.5,2,2,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.028107898
618,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,343.15,25,0.5,1.5,1.5,200,3,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.108269259
619,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,343.15,25,0.5,1.4,1.5,200,3,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.098648415
620,89.62573535,-0.105519562,0.033941616,-0.071210986,0.270525288,0.248186124,86.65820972,0.515741474,343.15,25,0.5,3,1.5,200,3,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.069625683
621,88.70779012,-0.075816625,-0.026615785,-0.104114375,0.356323672,0.335188395,98.56779883,0.520377143,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.602059991
622,88.70779012,-0.075816625,-0.026615785,-0.064047255,0.357716045,0.335787197,101.239981,0.5752015,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.753327667
623,88.70779012,-0.075816625,-0.026615785,-0.065734508,0.327213425,0.325364615,101.4730646,0.648417117,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.688629171
624,88.70779012,-0.075816625,-0.026615785,-0.037963704,0.336479083,0.328738255,103.2753742,0.728271757,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.720159303
625,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.06069784
626,88.70779012,-0.075816625,-0.026615785,-0.04305163,0.362693786,0.361849103,163.5924151,0.716810706,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.629731418
627,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,1,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.954242509
628,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,2,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.004798883
629,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,3,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.06069784
630,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,4,200,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.123384909
631,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,3,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
632,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,3,200,1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.788370416
633,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,3,200,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.907997321
634,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,333.15,40,1,5,3,200,1,32.04,-0.5,20.2,0.791,40.5,1.328,2.87,-97,65,-1.004798883
635,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,323.15,40,1,5,3,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.06069784
636,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,313.15,40,1,5,3,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.123384909
637,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,313.15,40,1,23,3,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.123384909
638,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,303.15,40,1,47,3,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
639,88.70779012,-0.075816625,-0.026615785,-0.046457626,0.357208159,0.335657357,104.9023968,0.636618291,298.15,40,1,94,3,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
640,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,373.15,20,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
641,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,353.15,20,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.477121255
642,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,333.15,20,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.698970004
643,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,353.15,50,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.51851394
644,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,333.15,50,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.556302501
645,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,333.15,10,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.146128036
646,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,373.15,10,1,2,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
647,97.06289461,-0.067637865,-0.036378444,-0.079773949,0.186276562,0.185234137,160.0164526,0.63205833,333.15,20,1,1.5,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.913813852
648,97.06289461,-0.067637865,-0.036378444,-0.088892107,0.216977542,0.19821834,98.7841822,0.554626351,333.15,20,1,1.5,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.672097858
649,97.06289461,-0.067637865,-0.036378444,-0.101746666,0.216484086,0.198525543,93.16976172,0.523609299,333.15,20,1,1.5,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
650,97.06289461,-0.067637865,-0.036378444,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,333.15,20,1,1.5,1.25,500,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.176091259
651,97.06289461,-0.067637865,-0.036378444,-0.096049612,0.211396266,0.18883593,84.9693083,0.53898388,333.15,20,1,24,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
652,97.06289461,-0.067637865,-0.036378444,-0.096049612,0.211396266,0.18883593,84.9693083,0.53898388,333.15,20,1,5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
653,97.06289461,-0.067637865,-0.036378444,-0.096049612,0.211396266,0.18883593,84.9693083,0.53898388,333.15,20,1,2,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
654,97.06289461,-0.067637865,-0.036378444,-0.046672031,0.373191736,0.36175199,106.4081342,0.617464126,333.15,20,1,24,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
655,97.06289461,-0.067637865,-0.036378444,-0.046672031,0.373191736,0.36175199,106.4081342,0.617464126,333.15,20,1,5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
656,97.06289461,-0.067637865,-0.036378444,-0.021684579,0.384521657,0.379370249,140.1236233,0.660664368,333.15,20,1,24,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
657,97.06289461,-0.067637865,-0.036378444,-0.021684579,0.384521657,0.379370249,140.1236233,0.660664368,333.15,20,1,5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
658,97.06289461,-0.067637865,-0.036378444,-0.021684579,0.384521657,0.379370249,140.1236233,0.660664368,333.15,20,1,2,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
659,97.06289461,-0.067637865,-0.036378444,-0.071516359,0.365273121,0.218649296,87.96171534,0.545815086,308.15,4.5,1,4,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
660,97.06289461,-0.067637865,-0.036378444,-0.061335576,0.353388468,0.217203689,93.96081478,0.577670751,308.15,4.5,1,4,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
661,97.06289461,-0.067637865,-0.036378444,-0.066742105,0.360433525,0.22057175,89.24905502,0.560624767,308.15,4.5,1,4,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
662,97.06289461,-0.067637865,-0.036378444,-0.076790904,0.386042822,0.200001452,88.53609253,0.551231131,308.15,4.5,1,4,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
663,97.06289461,-0.067637865,-0.036378444,-0.076790904,0.386042822,0.200001452,88.53609253,0.551231131,298.15,4.5,1,26,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
664,97.06289461,-0.067637865,-0.036378444,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,333.15,3.5,1,1.33,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.204119983
665,97.06289461,-0.067637865,-0.036378444,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,293.15,4.5,1,20,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.505149978
666,97.06289461,-0.067637865,-0.036378444,-0.039653024,0.207349616,0.197305069,83.99275331,0.685752889,333.15,3.5,1,1.33,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.113943352
667,97.06289461,-0.067637865,-0.036378444,-0.039653024,0.207349616,0.197305069,83.99275331,0.685752889,308.15,3.5,1,1.5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.69019608
668,97.06289461,-0.067637865,-0.036378444,-0.039653024,0.207349616,0.197305069,83.99275331,0.685752889,308.15,4.5,1,20,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.176091259
669,159.4789357,-0.050814848,-0.055061817,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,323.15,4.5,1,5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.113943352
670,159.4789357,-0.050814848,-0.055061817,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,323.15,4.5,1,3,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.447158031
671,159.4789357,-0.050814848,-0.055061817,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,308.15,4.5,1,5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.51851394
672,159.4789357,-0.050814848,-0.055061817,-0.039653024,0.207349616,0.197305069,83.99275331,0.685752889,308.15,4.5,1,5,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
673,159.4789357,-0.050814848,-0.055061817,-0.039653024,0.207349616,0.197305069,83.99275331,0.685752889,298.15,4.5,1,20,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.477121255
674,159.4789357,-0.050814848,-0.055061817,-0.039653024,0.207349616,0.197305069,83.99275331,0.685752889,298.15,4.5,1,20,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.579783597
675,91.4093645,-0.053672119,-0.054988829,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,323.15,5.5,1,0.83,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
676,91.4093645,-0.053672119,-0.054988829,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,323.15,8,1,0.83,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
677,91.4093645,-0.053672119,-0.054988829,0.04157923,0.188414261,0.178607444,90.79701806,0.775472885,308.15,4.5,1,0.83,1.25,500,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
